aR1,aR2,aR3,aR4,aR5,aR6,bR1,bR2,bR3,bR4,bR5,bR6,avgMCP,daily MW1,daily MW2,daily MW3,daily MW4,daily MW5,daily MW6
28,36,27.27272727,60,13.33333333,24,0.38182,0.060000667,0.019160839,0.1500005,0.025688889,0.017,19.25549384,137.7144501,90.61237286,6.39337753,0.39867494,527.3173459,245.7698031
21,45,30,40,20,20.57142857,0.031818788,0.4500015,0.016538462,0.20000075,0.007,0.050368106,18.54786765,99.94919389,89.65551396,6.952512868,0.450774183,1032.66251,273.2733677
21,18,27.27272727,36,24,24,0.047727955,0.270002,0.10993007,0.18000075,0.007,0.095906977,22.53273087,205.3714412,118.1216841,6.639779785,0.348350557,497.9003669,274.9581372
16.8,25.71428571,75,90,30,12,0.229092727,0.257144357,0.216346538,0.45000075,0.007,0.078906977,24.00172112,144.4398829,84.40489172,7.577568047,0.249514426,507.8544116,258.4664814
18.66666667,30,37.5,36,10,16,0.084849394,0.07500075,0.050481,0.012,0.053,0.055683721,21.88510164,109.2049812,97.76872654,8.604094064,0.169439079,509.9611027,300.2276255
24,30,42.85714286,36,30,16,0.218183182,0.450002,0.029435016,0.18000075,0.0350002,0.017,27.24897169,96.28492666,127.4388245,7.86491353,0.404807976,553.5839181,246.9002692
24,36,25,32.72727273,40,13.09090909,0.054546136,0.180001,0.112115385,0.092181818,0.007,0.026049331,19.24080087,100.2033951,99.84474499,5.702291115,0.968056669,550.638002,246.3232139
33.6,22.5,27.27272727,72,17.14285714,14.4,0.030546,0.112501,0.01,0.1800005,0.022514286,0.107069767,28.60221256,98.71475901,164.7790281,8.663751376,0.327230626,514.4645808,309.4581038
16.8,25.71428571,42.85714286,45,40,18,0.054546234,0.1800012,0.041208984,0.012,0.100000333,0.017,22.78630655,103.1392223,87.8381326,7.165668271,0.485137234,484.8789504,266.8322762
18.66666667,15,30,60,10.90909091,48,0.06060684,0.006,0.012,0.050000333,0.009309091,0.111628256,23.31935809,95.14129345,90.4121211,6.249955843,0.386958447,517.3766737,278.4941198
18.66666667,22.5,27.27272727,30,15,48,0.028283434,0.037500667,0.041853147,0.0294,0.018166667,0.017,22.63261644,97.39300099,88.41687353,6.655143398,0.666519816,504.0748136,253.6477727
56,20,27.27272727,51.42857143,15,18,0.084849091,0.300002,0.10993007,0.042857476,0.048833333,0.017,16.09196453,97.78501286,99.66043694,9.354141678,1.095787617,502.3006816,257.5036386
28,20,25,30,30,36,0.042424848,0.071429429,0.044038462,0.012,0.007,0.12558186,20.77140606,91.10658134,87.21635618,6.6431407,0.505007678,583.5497239,306.9017332
18.66666667,25.71428571,100,60,10,36,0.254547273,0.128572429,0.068681484,0.1500005,0.012111111,0.083721279,24.77675952,94.75103017,107.9665884,7.200880414,0.297784432,473.6188023,293.7632302
33.6,18,33.33333333,30,40,48,0.050909697,0.090001,0.104102564,0.099,0.046666867,0.039867309,18.30460217,93.07834719,87.29858401,7.689242858,0.377129651,586.7448213,269.1913062
24,18,100,60,40,48,0.021818727,0.008182364,0.03205141,0.075000375,0.100000333,0.017,22.41250232,108.5471466,88.80025555,9.567681384,0.440604051,536.9340019,251.5204126
33.6,15,33.33333333,51.42857143,15,36,0.213819273,0.033,0.013333333,0.257143607,0.007,0.041860698,23.7145459,110.4435937,132.1907985,7.186370739,0.298170672,530.1698882,264.4687072
21,15,50,51.42857143,13.33333333,14.4,0.286365455,0.033,0.016025769,0.257143607,0.025688889,0.036318937,24.56011757,96.27797255,95.01697149,6.785538288,0.219778825,558.3687815,360.3407444
42,25.71428571,42.85714286,30,10.90909091,20.57142857,0.19091,0.064286464,0.123626758,0.012,0.013909091,0.022509967,22.21521487,156.5286224,86.58548926,7.342584145,0.411341942,527.9592155,274.0212537
33.6,45,33.33333333,45,40,24,0.030546,0.225001,0.049641026,0.0225003,0.023809667,0.064953488,18.10571524,138.4092133,109.9327876,6.214636854,0.4587224,614.3284867,263.4914382
56,25.71428571,30,120,24,18,0.084849091,0.128572429,0.012,0.4200006,0.007,0.03213289,22.71374881,112.6359053,87.98310685,8.154190684,0.307755922,863.5695492,258.7241121
21,20,37.5,40,13.33333333,14.4,0.005,0.100001,0.01,0.1400006,0.009333333,0.036318937,19.40362875,88.34417404,145.2310487,6.325559066,0.302500695,527.059172,261.3411739
18.66666667,18,25,90,24,18,0.005,0.1800015,0.057653846,0.3150006,0.014285857,0.03213289,26.96545356,102.8446333,100.9531405,7.636071666,0.413125467,666.8169342,280.4118736
42,45,33.33333333,60,17.14285714,18,0.572729091,0.160715143,0.01900641,0.050000333,0.007,0.017,29.08973592,100.7174207,101.0796233,9.793295397,0.38577484,1050.342854,258.1718743
42,15,50,60,30,48,0.572729091,0.063857143,0.01,0.0300003,0.007,0.017,17.07222096,113.1357972,145.4506619,6.889998336,0.378413646,484.0678765,377.9273753
28,36,25,90,15,28.8,0.09090987,0.060000667,0.034313187,0.112500375,0.0105,0.017,19.48876942,107.7185107,115.5791902,7.21846611,0.37908021,630.0777233,431.6947867
21,45,100,32.72727273,10.90909091,13.09090909,0.095455455,0.0450006,0.192307981,0.012,0.027709091,0.046684989,17.80456706,111.7673047,114.6856992,9.08193655,0.381175324,563.9816717,404.1151886
56,22.5,33.33333333,45,10,16,0.181818961,0.112501,0.049641026,0.22500075,0.017952381,0.074255814,19.43999452,117.3378251,104.4902737,7.713326251,0.362351226,591.9025927,240.9240653
24,16.36363636,30,45,24,20.57142857,0.009917851,0.006,0.01,0.012,0.060000333,0.017,19.18497834,126.8738662,96.56066127,8.240557972,0.472084038,503.9092178,263.0599823
42,22.5,60,60,15,16,0.572729091,0.010227818,0.041208956,0.050000333,0.0243,0.018539535,19.82838736,119.9770114,91.60601625,7.435830362,0.545397182,624.5660354,318.4055831
42,60,75,90,40,48,0.572729091,0.300001,0.01,0.675001,0.011111222,0.055814186,20.05381383,106.5868388,91.9072542,9.002079378,0.461808255,499.0757796,235.9861531
28,20,60,45,20,48,0.127273636,0.2000015,0.041208956,0.337501,0.007,0.167442326,20.54783076,96.59313467,87.71261873,7.099809892,0.396233801,490.8370177,288.5067133
42,25.71428571,50,45,12,18,0.005,0.1800012,0.01,0.1125005,0.036,0.102883721,22.63880188,111.0658267,117.7506103,6.749898779,0.632326907,701.3072785,263.9882363
56,60,42.85714286,72,12,13.09090909,0.356364727,0.027273273,0.01,0.128571857,0.007,0.046684989,26.13308868,102.6863534,91.58461458,7.71106778,0.319624783,488.493358,283.7936177
24,16.36363636,42.85714286,51.42857143,13.33333333,13.09090909,0.005,0.016364236,0.029435016,0.064286089,0.007288889,0.021922199,25.66896728,135.0923504,103.2607208,6.651618099,0.405483738,589.833089,250.7244259
42,45,33.33333333,120,20,24,0.005,0.4500015,0.01,0.3000005,0.033333583,0.034,23.24901837,99.76372048,81.64182494,6.662830825,0.575265605,583.5447741,282.1389081
18.66666667,16.36363636,60,45,12,13.09090909,0.06060684,0.163637864,0.115384904,0.056250375,0.036,0.021922199,23.11277699,181.5254074,95.81340813,6.577627491,0.3754648,578.6017193,313.7642003
18.66666667,20,50,36,15,14.4,0.016970242,0.2000015,0.067307923,0.012,0.013785714,0.017,18.90180666,101.1753108,108.7298869,7.122053227,0.295089295,483.9510463,304.366782
42,45,37.5,60,15,13.09090909,0.017355868,0.075000667,0.050481,0.2100006,0.007944444,0.021922199,19.15231955,105.2519062,86.19125525,7.528608195,0.53677173,528.1165029,270.2260735
28,16.36363636,30,30,10,18,0.178182909,0.163637864,0.012,0.099,0.008393939,0.102883721,21.31010429,112.7270992,125.4222381,8.156262744,0.58430439,557.4254295,327.9589518
24,22.5,50,120,10,13.09090909,0.218183182,0.2250015,0.067307923,0.150000375,0.017952381,0.018545455,23.0360104,100.2927236,99.99400027,7.116544458,0.47689467,508.2191696,288.3669159
28,25.71428571,37.5,40,40,16,0.178182909,0.128572429,0.036057885,0.012,0.011111222,0.018539535,22.67704017,96.17671187,89.08709938,9.413318611,0.49335053,790.0307516,227.8758763
18.66666667,60,25,51.42857143,13.33333333,28.8,0.169698333,0.4200012,0.027019231,0.385715286,0.009333333,0.066977093,18.9477667,130.2081755,111.0463814,7.942308194,0.438605525,665.092061,293.6472727
42,16.36363636,60,120,24,36,0.267273818,0.007438562,0.01,0.027273,0.04000025,0.041860698,18.22162744,117.068745,86.30014624,9.761186787,0.324326782,570.8476389,266.6245516
33.6,60,27.27272727,90,40,48,0.305455909,0.15000075,0.010909091,0.0450003,0.011111222,0.017,19.45218767,98.79715953,96.91749203,8.693504337,0.590083881,573.9709418,277.2221143
21,22.5,30,45,20,12,0.019091455,0.0225006,0.052846154,0.1575006,0.050000333,0.023190698,26.17307048,88.67142227,103.5981362,8.854197504,0.638778686,524.307718,261.412995
15.27272727,18,75,120,40,36,0.049587556,0.090001,0.144231058,0.100000333,0.0333335,0.017,19.06300522,103.2136255,85.16716083,9.556818809,0.46268459,480.974759,318.0396167
56,18,27.27272727,45,40,16,0.181818961,0.090001,0.019160839,0.080357571,0.0333335,0.017,26.67892261,107.3012789,90.06388838,7.57223697,0.529115913,641.7910553,397.4289775
15.27272727,30,75,60,17.14285714,36,0.097191174,0.107143714,0.02403859,0.075000375,0.007,0.017,22.44549672,96.67588799,94.35596598,6.960900565,0.530468699,638.2461351,275.5575637
15.27272727,16.36363636,42.85714286,30,30,12,0.138844339,0.058442416,0.01,0.0294,0.007,0.060334884,23.19264907,112.3237116,127.9444027,7.71512531,0.294636131,667.2704029,255.044231
42,60,75,120,15,16,0.06363697,0.100000667,0.144231058,0.0600003,0.007,0.017,24.58661511,101.8112414,116.4764137,9.082317121,0.662487119,564.2588821,247.3931108
15.27272727,30,37.5,90,20,14.4,0.00631154,0.107143714,0.108173462,0.3150006,0.033333583,0.076116279,21.50548697,98.84138312,114.8749602,7.707579608,0.489959425,518.6772296,277.6326674
24,30,100,32.72727273,10,24,0.054546136,0.013636909,0.03205141,0.022581818,0.053,0.034,28.28554832,116.8066157,123.0040135,7.916602815,0.335244194,534.3183293,291.2492616
33.6,30,100,36,12,14.4,0.013884793,0.07500075,0.288461923,0.064286143,0.0268,0.0204,21.41905229,105.9076147,91.3212097,7.095956877,0.617983151,506.6192282,258.5456152
42,20,60,72,40,36,0.136364416,0.05000075,0.011538577,0.1800005,0.007,0.017,18.61076971,105.1919307,87.87626234,8.436196853,0.467572692,494.887933,361.7870489
42,16.36363636,50,72,13.33333333,16,0.005,0.058442416,0.034340824,0.016363909,0.025688889,0.027825581,19.18644759,106.3966568,89.37563169,9.034534996,0.383735585,537.4733017,263.390685
33.6,45,25,51.42857143,30,14.4,0.005,0.075000667,0.021346154,0.012,0.012500125,0.045162791,22.85803767,104.832896,99.89313079,8.204373987,0.464697191,513.9743444,305.1976397
24,22.5,42.85714286,36,17.14285714,20.57142857,0.054546136,0.1575012,0.123626758,0.0180003,0.047047619,0.017,18.35282611,141.3878043,91.63603499,6.832185727,0.405077651,582.4669981,244.2992645
33.6,60,25,72,30,48,0.305455909,0.100000667,0.01,0.090000375,0.0350002,0.078139814,18.65052658,98.70413555,100.2221551,7.528445693,0.378065147,624.163601,271.4289737
42,60,30,30,40,28.8,0.017355868,0.6000015,0.01,0.074142857,0.066666917,0.017,20.7147595,95.24736252,93.34288776,8.48140745,0.388307127,525.1344284,261.3132813
18.66666667,30,27.27272727,32.72727273,40,12,0.254547273,0.0300006,0.01,0.034181818,0.016666792,0.078906977,35.42274851,88.1683284,92.36697235,7.307721366,0.539611963,565.8350327,242.0691249
24,30,50,36,15,24,0.021818727,0.0300006,0.024038606,0.270001,0.0105,0.095906977,18.92947016,95.08352495,97.97912669,8.260710865,0.630222982,522.7929914,276.8160855
28,45,30,72,24,36,0.011570744,0.675002,0.073269231,0.0360003,0.0280002,0.017,20.89210008,89.70594999,112.0338677,8.088358327,0.445863815,659.507867,263.8054507
15.27272727,30,33.33333333,120,13.33333333,13.09090909,0.034711426,0.006,0.01,0.0600003,0.009333333,0.046684989,22.48304024,89.00118794,71.41910067,6.73836424,1.011573891,921.6546159,297.7366807
14,60,30,51.42857143,17.14285714,28.8,0.210909091,0.100000667,0.039230769,0.257143607,0.012,0.017,30.18939839,98.26562144,108.6769032,8.326471692,0.440521225,544.5217316,290.5051459
15.27272727,36,33.33333333,30,24,16,0.013884843,0.180001,0.049641026,0.0294,0.007,0.017,22.53501411,103.9421831,86.56580968,7.168700978,0.4229951,579.1911588,366.721335
56,20,30,36,12,16,0.005,0.100001,0.012,0.1260006,0.010444444,0.017,19.18736391,116.9666962,90.81389584,9.158851403,0.613740658,496.887077,260.7630038
42,22.5,33.33333333,60,17.14285714,14.4,0.017355868,0.2250015,0.070064103,0.107143286,0.007,0.076116279,19.75146202,90.74143656,92.32528678,6.61524071,0.587294701,522.0628993,262.2751841
28,25.71428571,37.5,45,13.33333333,12,0.005,0.385716286,0.01802899,0.056250375,0.015174603,0.039109635,22.25263299,117.578161,105.1024735,7.143812907,0.911157822,597.9821501,293.7286912
24,16.36363636,50,51.42857143,15,16,0.218183182,0.163637864,0.01,0.064286089,0.018166667,0.017,21.33701767,104.4614427,75.98486195,6.414473464,0.578825577,549.5156034,256.8096712
15.27272727,15,100,36,40,28.8,0.013884843,0.0465,0.03205141,0.012,0.046666867,0.017,18.76357201,120.3228215,122.5372812,6.721632581,0.335519308,520.2974847,244.5667582
15.27272727,60,75,51.42857143,10,18,0.097191174,0.15000075,0.036057837,0.025714586,0.007,0.040976744,19.18306765,144.5902322,98.99940331,6.146482407,0.427902413,594.0999782,280.502704
28,22.5,25,120,13.33333333,36,0.09090987,0.337502,0.027019231,0.150000375,0.025688889,0.029900532,24.23691124,105.1618689,97.57959073,8.685545997,0.368907762,518.1499328,263.6629104
16.8,18,30,120,10.90909091,36,0.076364545,0.008182364,0.039230769,0.027273,0.007,0.083721279,23.44182085,109.5175621,87.56165549,6.490870156,0.560006368,486.4497957,242.0211687
16.8,30,30,45,13.33333333,12,0.106910182,0.150001,0.022211538,0.1575006,0.011888889,0.078906977,21.42955144,112.1563452,89.58740712,7.710950212,0.323939555,488.5353351,240.0067342
16.8,16.36363636,50,90,10.90909091,12,0.054546234,0.058442416,0.048077115,0.160714714,0.052242424,0.078906977,19.67279894,95.95219464,91.6823444,7.37927031,0.830783842,688.5125419,280.0033136
18.66666667,25.71428571,60,36,24,13.09090909,0.042424924,0.04285781,0.01,0.045000375,0.014285857,0.108591966,22.04800053,131.730415,92.82196637,6.556059107,0.840586981,614.9797326,283.2335113
56,60,37.5,120,17.14285714,12,0.005,0.100000667,0.01802899,0.60000075,0.012,0.078906977,16.11269309,117.0745445,89.41435306,6.776956356,0.510449286,554.4680439,254.4128397
33.6,60,25,40,10.90909091,20.57142857,0.005,0.300001,0.034313187,0.050000375,0.011353535,0.017,19.91540209,97.47166262,89.65277194,8.226386662,0.317484417,573.3508518,296.6965392
14,22.5,50,120,20,48,0.073636364,0.2250015,0.01,0.012,0.023333533,0.017,18.94449766,95.7562854,111.5825641,6.926456707,0.592735075,548.2828806,256.2848407
21,22.5,50,90,13.33333333,12,0.068182597,0.05625075,0.067307923,0.112500375,0.009333333,0.027317829,20.58368773,87.49040544,125.213165,6.911240651,0.448076352,640.4687249,240.2294086
15.27272727,25.71428571,50,30,13.33333333,24,0.049587556,0.011688857,0.016025769,0.099,0.025688889,0.046381395,20.33389254,105.2139771,97.93973901,7.61064323,0.500169175,446.8849248,229.5810459
24,25.71428571,30,120,17.14285714,28.8,0.077922857,0.006,0.012,0.027273,0.022514286,0.066977093,21.8022592,99.59501357,151.4796259,8.78944003,0.551069631,672.6281731,325.3811185
42,60,33.33333333,72,17.14285714,48,0.017355868,0.300001,0.01,0.2520006,0.007,0.027907151,18.95392742,108.2111436,101.4419271,6.739030041,0.417689224,569.6649485,280.1284729
21,45,60,36,10,18,0.019091455,0.11250075,0.173077308,0.030000333,0.028466667,0.020341085,17.39720195,98.0171055,105.6812823,8.593536288,0.661817347,571.482259,297.1343196
16.8,15,25,40,40,36,0.0381825,0.0465,0.078076923,0.050000375,0.007,0.017,20.90379565,103.9337445,101.3681849,7.687019217,0.516848732,611.7082774,354.213172
16.8,36,30,120,13.33333333,36,0.152728636,0.128572286,0.107307692,0.150000375,0.034888889,0.12558186,18.90152234,103.2844531,82.16088483,7.581359771,1.038504026,472.315149,330.9930999
33.6,36,100,45,40,14.4,0.213819273,0.060000667,0.068681484,0.056250375,0.0333335,0.017023256,18.10662923,112.9864094,91.91981974,7.026397888,0.37831553,478.2198879,356.3738276
33.6,60,75,51.42857143,30,24,0.213819273,0.006,0.100961769,0.091837163,0.025000167,0.025156146,20.61860901,108.0234704,85.14135482,6.991115659,0.600965657,543.7816388,353.1057837
33.6,45,27.27272727,60,24,28.8,0.213819273,0.160715143,0.075891608,0.050000333,0.007,0.066977093,20.02756839,129.0087248,102.4678194,6.413590509,0.579333789,552.4427594,252.142213
14,16.36363636,27.27272727,90,15,18,0.027878788,0.114546655,0.032127872,0.0450003,0.018166667,0.017,18.51712981,97.58990966,102.5479526,8.357879237,0.355354688,559.9923478,294.7809884
42,22.5,25,51.42857143,17.14285714,13.09090909,0.06363697,0.080358,0.013094406,0.012,0.016380952,0.026049331,20.09409184,91.79202627,92.71458976,6.309355731,0.568009431,525.5957968,261.124448
33.6,22.5,75,120,24,13.09090909,0.152728182,0.037500667,0.01,0.100000333,0.010000125,0.031208245,19.6551201,96.00851463,108.8210555,8.090351657,0.775798672,647.8884974,334.0649791
33.6,30,42.85714286,90,15,13.09090909,0.005,0.07500075,0.01,0.3150006,0.007944444,0.059066385,18.02218855,90.94203102,90.64643124,7.536590199,0.360570518,613.1364,347.6068067
16.8,45,30,90,24,48,0.0381825,0.225001,0.039230769,0.2250005,0.007,0.039867309,16.62941525,101.576834,142.335264,8.506060886,1.802750323,509.4689575,252.7033911
33.6,30,75,90,15,36,0.050909697,0.150001,0.02403859,0.2250005,0.0105,0.041860698,22.09272526,100.9547421,86.48138422,7.173047611,0.715031455,736.297054,321.8179458
24,45,30,51.42857143,10.90909091,12,0.077922857,0.11250075,0.01,0.128571929,0.052242424,0.032476744,24.01238659,200.7001669,93.54858457,8.558409198,0.872268511,621.2538895,264.0510979
33.6,15,100,32.72727273,30,36,0.005,0.0465,0.01,0.013090909,0.008333444,0.041860698,21.08262154,100.8287701,105.8031219,7.131116135,0.699485095,592.1592365,260.6400236
21,36,37.5,40,40,14.4,0.133637455,0.09000075,0.01802899,0.050000375,0.007,0.045162791,23.75362749,126.1479313,71.33418438,7.178008828,0.501027477,671.8957635,312.4762099
56,20,60,90,15,18,0.254546364,0.100001,0.0576925,0.45000075,0.013785714,0.020341085,19.47174098,127.0453287,100.5382927,8.614956601,0.50072672,570.4962543,243.3222984
28,45,100,120,13.33333333,16,0.042424848,0.0450006,0.03205141,0.150000375,0.025688889,0.027825581,19.83325274,106.5083066,85.27269958,8.417299893,0.326257121,529.9820656,341.2028262
33.6,25.71428571,25,30,20,24,0.050909697,0.006,0.01,0.0555,0.023333533,0.034,20.9850764,159.1966692,80.72000169,7.718371605,0.441849884,666.0825092,326.2039185
16.8,15,60,45,13.33333333,48,0.054546234,0.013363636,0.0576925,0.056250375,0.034888889,0.017,26.48846645,92.10539715,118.7995344,6.934804014,0.369085738,449.8823347,300.9930685
33.6,18,50,72,10.90909091,14.4,0.109091688,0.090001,0.01,0.36000075,0.009309091,0.107069767,32.90435916,232.184273,85.62471747,7.207497079,0.47942859,478.0159007,267.1324899
56,45,27.27272727,120,12,18,0.254546364,0.160715143,0.055468531,0.4200006,0.010444444,0.020341085,18.82484624,110.7205743,96.77189191,6.779634929,0.307422976,602.8888831,324.0276108
16.8,18,42.85714286,90,24,48,0.229092727,0.008182364,0.082417871,0.020454818,0.007,0.111628256,35.68270042,91.9171109,87.70689326,7.221800273,0.425991777,463.2120196,283.2671707
15.27272727,20,25,120,20,16,0.023141102,0.009091455,0.016807692,0.012,0.016666833,0.027825581,20.56524343,122.237979,83.57340996,7.027033638,0.377085713,551.9209509,297.8180358
16.8,18,33.33333333,40,20,16,0.006942645,0.030000667,0.049641026,0.012,0.033333583,0.017,20.4141098,109.5024237,88.60340609,6.921795054,0.286809196,503.4371936,272.2158663
18.66666667,45,27.27272727,60,12,18,0.254547273,0.160715143,0.024833916,0.0300003,0.036,0.040976744,26.66130522,99.73453517,87.00529805,6.816583912,0.438700671,499.9809985,293.5062113
21,45,25,36,20,20.57142857,0.047727955,0.3150012,0.01,0.18000075,0.008333458,0.029142857,19.66405807,134.9880117,128.7913718,7.381342775,0.246671094,565.911965,309.5302129
24,20,100,120,17.14285714,20.57142857,0.036364242,0.0200006,0.01,0.012,0.047047619,0.017,17.41365881,93.03254693,92.03518649,6.624037639,0.613725334,751.2694022,252.4626168
16.8,45,33.33333333,72,13.33333333,12,0.0381825,0.020455091,0.01,0.090000375,0.025688889,0.023190698,18.07431251,100.6339714,98.14423192,7.577334109,0.421466536,488.6934047,293.0233742
16.8,15,42.85714286,32.72727273,12,16,0.025455152,0.063857143,0.013736392,0.266181818,0.007,0.017,12.72628027,114.6723392,115.3177869,7.999904835,0.432077672,659.7127953,241.1775447
42,18,75,36,15,12,0.136364416,0.1260012,0.216346538,0.18000075,0.0105,0.027317829,20.43882338,101.8540054,157.9666707,8.431187764,0.474672214,745.5759821,228.1002883
56,15,100,40,17.14285714,12,0.050909636,0.087,0.01,0.012,0.047047619,0.078906977,32.02990864,97.31197601,77.68009337,14.51469444,0.19582028,498.1094211,476.1244661
28,20,75,36,17.14285714,36,0.127273636,0.05000075,0.01,0.270001,0.047047619,0.12558186,19.0463055,95.79507482,98.98511251,6.097411931,0.357941412,500.3429117,279.2546053
21,16.36363636,42.85714286,32.72727273,30,12,0.133637455,0.006,0.013736392,0.179181818,0.008333444,0.019813953,19.95834103,134.653967,128.1012718,6.126834569,0.34783737,623.7829555,317.0347447
16.8,30,33.33333333,51.42857143,40,12,0.106910182,0.013636909,0.036025641,0.385715286,0.007,0.032476744,18.3549857,99.34715311,87.24086406,8.306787243,0.413946965,480.2742839,249.1021435
24,15,60,30,30,16,0.218183182,0.087,0.173077308,0.0555,0.025000167,0.017,23.78624098,94.57621158,107.7131488,12.14448724,0.547655295,478.8644987,236.2103231
28,25.71428571,30,40,13.33333333,14.4,0.127273636,0.257144357,0.107307692,0.1400006,0.011888889,0.107069767,51.48553166,109.0623058,137.7858014,7.216805588,0.501162137,498.4621049,331.2464669
33.6,30,42.85714286,45,17.14285714,24,0.109091688,0.0300006,0.123626758,0.080357571,0.031714286,0.018523256,21.24745495,102.7365178,98.19324323,6.8100657,0.379881784,769.5202059,296.3167669
42,45,50,90,10,20.57142857,0.572729091,0.4500015,0.048077115,0.675001,0.012111111,0.050368106,23.6095473,97.34594836,78.04762484,8.272164047,0.547890687,578.1092495,226.6489102
